file,emotion,text
./Data/Sentences/Ses05F_script03_1_M022.wav,e1,"DARLING COME HERE AND KISS ME  BEFORE YOUR . BODY ROTS AND WORMS POP IN AND OUT OF YOUR EYE SOCKETS ."
./Data/Sentences/Ses05F_script03_1_M024.wav,e1,"DO YOU REMEMBER THAT AWFUL SCENE WE HAD IN VENICE ."
./Data/Sentences/Ses05F_script03_1_M025.wav,e1,"THE ONE WHERE YOU BOUGHT THAT  LITTLE PAINTED WOODEN SNAKE AND PUT IT ON MY BED ."
./Data/Sentences/Ses05F_script03_1_M026.wav,e1,"HORRIBLE  THING I HATE IT ."
./Data/Sentences/Ses05F_script03_1_M027.wav,e1,"HOW LONG DID THAT ROW LAST ."
./Data/Sentences/Ses05F_script03_1_M028.wav,e1,"THE WORST ONE  WAS IN CANNES  WHEN YOUR  CURLING IRONS BURNT A HOLE IN MY NEW DRESSING GOWN ."
./Data/Sentences/Ses05F_script03_1_M029.wav,e1,"OH THAT WAS QUITE A ROUSER WASN'T IT ."
./Data/Sentences/Ses05F_script03_1_M030.wav,e0,"OH I DIDN'T HIT YOU VERY HARD ."
./Data/Sentences/Ses05F_script03_1_M031.wav,e1,"{LG} I SHALL NEVER FORGET HIS  FACE ."
./Data/Sentences/Ses05F_script03_1_M032.wav,e1,"OH WE WERE VERY MUCH YOUNGER THEN ."
./Data/Sentences/Ses05F_script03_1_M033.wav,e1,"OH . AS A MATTER OF FACT . THE REAL CAUSE OF THAT ROW WAS PETER BURDEN ."
./Data/Sentences/Ses05F_script03_2_F000.wav,e0,"YOU KNEW THERE WAS NOTHING IN THAT ."
./Data/Sentences/Ses05F_script03_2_F001.wav,e0,"ONLY A TRIVIAL LITTLE BROACH ."
./Data/Sentences/Ses05F_script03_2_F003.wav,e0,"YOU WORKED THE WHOLE THING UP IN YOUR JEALOUS IMAGINATION ."
./Data/Sentences/Ses05F_script03_2_F004.wav,e0,"MAYBE JUST A LITTLE BUT ."
./Data/Sentences/Ses05F_script03_2_F005.wav,e0,"AND WHAT OF IT ."
./Data/Sentences/Ses05F_script03_2_F006.wav,e0,"WELL I . HE GOT A LOT OF PLEASURE OUT OF IT AND IT DIDN'T HURT ME ."
./Data/Sentences/Ses05F_script03_2_F010.wav,e0,"I DON'T SEE WHY YOU WANT ANY YOU'VE ALREADY HAD THREE GLASSES ."
./Data/Sentences/Ses05F_script03_2_F011.wav,e0,"WELL IT SEEMS SILLY TO GO ON AND ON IN SUCH A THING ."
./Data/Sentences/Ses05F_script03_2_F012.wav,e0,"IT'S BECOMING A HABIT WITH YOU ."
./Data/Sentences/Ses05F_script03_2_F014.wav,e0,"JUST MAKING MYSELF FASCINATING FOR YOU ."
./Data/Sentences/Ses05F_script03_2_F018.wav,e2,"UM IT DOESN'T SEEM TO HAVE WORKED SUCH WONDERS WITH YOU ."
./Data/Sentences/Ses05F_script03_2_F019.wav,e2,"ADDER DON'T SNAP THEY STING ."
./Data/Sentences/Ses05F_script03_2_F020.wav,e2,"THEY  STING ."
./Data/Sentences/Ses05F_script03_2_F021.wav,e2,"I DON'T CARE IF THEY BARK AND ROLL AROUND LIKE HOOPS OKAY ."
./Data/Sentences/Ses05F_script03_2_F022.wav,e0,"YES I DID QUITE A BIT ."
./Data/Sentences/Ses05F_script03_2_F023.wav,e2,"MIND YOUR OWN BUSINESS ."
./Data/Sentences/Ses05F_script03_2_F024.wav,e2,"OH DEAR YOU . REALLY ARE BECOMING QUITE INSUFFERABLE I WOULD IMAGINE IT'S BECAUSE YOU'RE  DRUNK ."
./Data/Sentences/Ses05F_script03_2_F027.wav,e2,"NOT VERY FUNNY DEAR YOU BETTER HAVE SOME MORE BRANDY ."
./Data/Sentences/Ses05F_script03_2_F029.wav,e2,"WHY ."
./Data/Sentences/Ses05F_script03_2_F030.wav,e2,"THERE . AREN'T ANY PEOPLE UPSTAIRS IT'S A PHOTOGRAPHER'S STUDIO ."
./Data/Sentences/Ses05F_script03_2_F031.wav,e2,"THEY'RE AWAY IN TUNIS ."
./Data/Sentences/Ses05F_script03_2_F032.wav,e2,"TURN IT ON AGAIN ."
./Data/Sentences/Ses05F_script03_2_F033.wav,e2,"FINE IF YOU INSIST ON BEING . COMPLETELY INSOLENT ."
./Data/Sentences/Ses05F_script03_2_F034.wav,e2,"WELL DO TRY TO CONTROL YOURSELF DARLING ."
./Data/Sentences/Ses05F_script03_2_F035.wav,e2,"YOU REALLY DO NEED TO . DEVELOP UH . A CLEARER HEAD ."
./Data/Sentences/Ses05F_script03_2_F036.wav,e2,"I . I HATE YOU ."
./Data/Sentences/Ses05F_script03_2_F037.wav,e2,"I HATE YOU ."
./Data/Sentences/Ses05F_script03_2_F038.wav,e2,"NO . NO I'M TIRED OF LISTENING TO YOU . YOU'RE BOORISH AND IDIOTIC . AND COMPLETELY OVERBEARING ."
./Data/Sentences/Ses05F_script03_2_F039.wav,e2,"YEAH VERY AMUSING LET ME GO I'M GETTING OUT OF HERE I CAN'T BELIEVE I INTENDED TO MARRY YOU ."
./Data/Sentences/Ses05F_script03_2_F040.wav,e2,"OH MARRY YOU AGAIN I MUST HAVE BEEN INSANE WHAT WAS I THINKING I MEAN . YOU'RE . COMPLETELY OUTRAGEOUS ."
./Data/Sentences/Ses05F_script03_2_F041.wav,e2,"BEAST BRUTE CAD . WHORE ."
./Data/Sentences/Ses05F_script03_2_M004.wav,e2,"YOU MUST ADMIT THAT HE WAS IN LOVE WITH YOU WASN'T HE ."
./Data/Sentences/Ses05F_script03_2_M005.wav,e2,"YOU LET HIM KISS YOU YOU SAID YOU DID ."
./Data/Sentences/Ses05F_script03_2_M008.wav,e2,"WELL THAT'S A NICE POINT OF VIEW I MUST SAY ."
./Data/Sentences/Ses05F_script03_2_M009.wav,e0,"SO AM I . BORED STIFF  WOULD YOU LIKE SOME BRANDY ."
./Data/Sentences/Ses05F_script03_2_M010.wav,e0,"I'LL HAVE A LITTLE I THINK ."
./Data/Sentences/Ses05F_script03_2_M013.wav,e2,"YOU NEEDN'T BE SO  GRAND SIMPLY BECAUSE YOU DON'T HAPPEN TO WANT ANY AT THE MOMENT ."
./Data/Sentences/Ses05F_script03_2_M014.wav,e2,"REALLY AMANDA ."
./Data/Sentences/Ses05F_script03_2_M016.wav,e2,"OH THAT REPLY HAS . BROKEN MY HEART ."
./Data/Sentences/Ses05F_script03_2_M019.wav,e2,"IT'S A PITY YOU DIDN'T  TAKE A LITTLE MORE BRANDY IT MIGHT HAVE MADE YOU A LITTLE LESS DISAGREEABLE ."
./Data/Sentences/Ses05F_script03_2_M022.wav,e2,"THEY SNAP ."
./Data/Sentences/Ses05F_script03_2_M024.wav,e2,"DID YOU SEE MUCH OF PETER BURDEN AFTER THE DIVORCE ."
./Data/Sentences/Ses05F_script03_2_M025.wav,e2,"I SUPPOSE YOU LET HIM KISS YOU A GOOD DEAL MORE THEN ."
./Data/Sentences/Ses05F_script03_2_M026.wav,e2,"YOU MUST HAVE A RIOTOUS TIME . NO RESTRAINT AT ALL VERY ENJOYABLE I MEAN YOU NEVER HAD MUCH ANYWAY ."
./Data/Sentences/Ses05F_script03_2_M037.wav,e2,"TURN IT OFF . IT IS DRIVING ME MAD ."
./Data/Sentences/Ses05F_script03_2_M038.wav,e2,"TURN IT OFF ."
./Data/Sentences/Ses05F_script03_2_M039.wav,e2,"TURN IT OFF ."
./Data/Sentences/Ses05F_script03_2_M040.wav,e2,"AMANDA . LISTEN  LISTEN ."
./Data/Sentences/Ses05F_script03_2_M041.wav,e2,"VERY MUSIC AMUSING INDEED ."
./Data/Sentences/Ses05F_script03_2_M042.wav,e2,"YOU ARE A VILE TEMPERED LOOSE LIVING WICKED LITTLE BEAST AND I NEVER WANT TO SET EYES ON YOU AGAIN ."
./Data/Sentences/Ses05F_script03_2_M043.wav,e2,"SHUT  UP . SHUT UP I WOULDN'T MARRY YOU AGAIN IF YOU CAME CRAWLING TO ME . ON  BENDED KNEE . YOU'RE A . MEAN EVIL MINDED LITTLE VAMPIRE AND I HOPE TO GOD I NEVER SET EYES ON YOU AGAIN ."
./Data/Sentences/Ses05M_impro01_F000.wav,e0,"CAN I HELP YOU ."
./Data/Sentences/Ses05M_impro01_F001.wav,e0,"OH  THIS  THIS FORM THAT YOU HAVE IS THE WRONG FORM  YOU NEED TO GO OVER TO THE OTHER . LINE . ON THE OTHER SIDE OF THE  D M V ."
./Data/Sentences/Ses05M_impro01_F002.wav,e0,"RIGHT . BUT THIS IS THE WRONG FORM SOMEBODY GAVE YOU THE WRONG FORM ."
./Data/Sentences/Ses05M_impro01_F003.wav,e0,"YEAH SO I CAN'T I CAN'T DO ANYTHING ."
./Data/Sentences/Ses05M_impro01_F004.wav,e0,"NO BUT THIS IS FOR  UM . REPLACEMENTS AND YOU NEED A NEW . WHOLE NEW LICENSE AS A CALIFORNIA ."
./Data/Sentences/Ses05M_impro01_F006.wav,e0,"NO I UNDERSTAND AND THERE ARE A LOT OF PEOPLE HERE BUT  WHAT I'M TELLING YOU IS THAT . IT'S DIFFERENT FOR DIFFERENT STATES AND SINCE YOUR GETTING A NEW LICENSE IN THE STATE OF CALIFORNIA . YOU HAVE TO FILL OUT A DIFFERENT FORM THAN YOU DID ."
./Data/Sentences/Ses05M_impro01_F009.wav,e0,"I KNOW ."
./Data/Sentences/Ses05M_impro01_F012.wav,e0,"YEAH I KNOW IT'S GONNA TAKE A MINUTE BUT YOU SO YOU MIGHT AS WELL GET STARTED NOW ."
./Data/Sentences/Ses05M_impro01_F021.wav,e2,"I'M GONNA I'M GONNA BRING SECURITY OVER AND HAVE THEM ESCORT YOU OUT ."
./Data/Sentences/Ses05M_impro01_F023.wav,e2,"WELL THAT'S UNFORTUNATE SIR YOU'RE GONNA HAVE TO GO STAND IN THE OTHER LINE NOW ."
./Data/Sentences/Ses05M_impro01_M005.wav,e2,"I'M NOT GETTING A WELL YOU WAIT IN THIS LINE AND NOT GET AN ATTITUDE ."
./Data/Sentences/Ses05M_impro01_M015.wav,e2,"WOULDN'T YOU . OH . COME ON YOU JUST TELL ME  YOU WOULD MAKE AN EXCEPTION FOR ME ."
./Data/Sentences/Ses05M_impro02_F012.wav,e0,"WHAT WOULD BE THE WORST THAT WOULD HAPPEN IF THEY FOUND YOU SOMEWHERE . ELSE ."
./Data/Sentences/Ses05M_impro02_F013.wav,e3,"WELL THEY'RE SO YOUNG ."
./Data/Sentences/Ses05M_impro02_F020.wav,e3,"IT'S JUST SO MUCH ."
./Data/Sentences/Ses05M_impro02_F021.wav,e3,"{NS} YOU HAVE TO WRITE ME EVERYDAY ."
./Data/Sentences/Ses05M_impro02_F023.wav,e3,"OKAY ."
./Data/Sentences/Ses05M_impro02_F024.wav,e3,"{NS} ."
./Data/Sentences/Ses05M_impro02_M000.wav,e3,"SWEETHEART I'VE GOT TO TELL YOU SOMETHING  I JUST GOT A CALL I'M GOING TO IRAQ ."
./Data/Sentences/Ses05M_impro02_M001.wav,e3,"I KNOW IT'S  REALLY CRAPPY TIMING BUT  I DON'T HAVE A CHOICE ."
./Data/Sentences/Ses05M_impro02_M007.wav,e3,"I DON'T HAVE A CHOICE . I HAVE  TO GO . IF I DON'T GO THEY'LL COME AND TAKE ME ."
./Data/Sentences/Ses05M_impro02_M010.wav,e3,"I KNOW ."
./Data/Sentences/Ses05M_impro02_M011.wav,e3,"I DON'T WANT  TO . THE KIDS  YOU'VE GOT  TO TAKE CARE OF THEM YOU'VE GOT YOU'VE  GOT TO ."
./Data/Sentences/Ses05M_impro02_M012.wav,e3,"TELL THEM ABOUT ME AND SHOW THEM PICTURES OF ME AND EVERYTHING LIKE THAT BECAUSE THEY ARE NOT GOING TO SEE ME FOR SUCH A LONG TIME AND IT'S SUCH AN IMPORTANT TIME AND I JUST DON'T WANT TO MISS IT ."
./Data/Sentences/Ses05M_impro02_M013.wav,e3,"I DON'T HAVE I  KNOW . WHAT ARE WE GONNA WHAT ARE WE JUST RUN AWAY  WHAT CAN I DO WHERE CAN WE GO ."
./Data/Sentences/Ses05M_impro02_M018.wav,e3,"I KNOW . BUT  I'LL I'LL SEND THE PICTURES ALL THE TIME AND I'LL WRITE THEM EMAILS AND YOU CAN READ THEM THE EMAILS THAT I SEND THEM ."
./Data/Sentences/Ses05M_impro02_M019.wav,e3,"I'M GONNA BE IN BAGDAD  JUST DOING SECURITY ."
./Data/Sentences/Ses05M_impro02_M021.wav,e3,"I JUST WANT TO BE HONEST WITH YOU I DON'T WANT YOU TO ."
./Data/Sentences/Ses05M_impro02_M022.wav,e3,"BUT IT'S GONNA BE FINE I'M GONNA BE FINE YOU KNOW I'M GOOD AT THIS I CAN DO THIS . THAT'S WHY I TRAINED ALL THIS TIME I'M GOOD AT THIS . OKAY ."
./Data/Sentences/Ses05M_impro02_M023.wav,e3,"I KNOW  I KNOW  I KNOW BUT YOU KNOW WHAT . THAT DOESN'T MEAN IT'S GONNA BE ME . DOES IT ."
./Data/Sentences/Ses05M_impro02_M024.wav,e3,"NO IT DOESN'T AND YOU CAN'T THINK LIKE THAT ."
./Data/Sentences/Ses05M_impro02_M025.wav,e3,"I DON'T WANT YOU TO I KNOW I KNOW YOU . CAN'T WORRY ABOUT ME YOU'VE GOT TO WORRY ABOUT THE KIDS AND YOU'VE GOT TO TAKE CARE OF THE KIDS FOR ME OKAY . TAKE CARE OF THE KIDS FOR ME ALL RIGHT ."
./Data/Sentences/Ses05M_impro02_M027.wav,e3,"I'LL  MISS  YOU . BABY ."
./Data/Sentences/Ses05M_impro02_M028.wav,e3,"ALL I'LL WRITE YOU EVERYDAY ALL THE TIME  AND I'LL SEND YOU PICTURES AND YOU SEND ME PICTURES  I KNOW WE'VE GOT EMAIL OUT THERE WE'VE GOT EMAIL AND I CAN SEE STUFF AND YOU CAN SEND ME STUFF ALL THE TIME OKAY ."
./Data/Sentences/Ses05M_impro02_M029.wav,e3,"YEAH YEAH YEAH ."
./Data/Sentences/Ses05M_impro02_M030.wav,e1,"YOU . YOU RECORD EVERY SECOND . YOU RECORD EVERY SECOND BECAUSE I WANT TO SEE IT ALL OKAY ."
./Data/Sentences/Ses05M_impro03_F000.wav,e0,"WHAT ."
./Data/Sentences/Ses05M_impro03_F002.wav,e1,"WHEN ."
./Data/Sentences/Ses05M_impro03_F003.wav,e1,"OH WHAT HOW WHERE HOW DID YOU DO IT ."
./Data/Sentences/Ses05M_impro03_F004.wav,e1,"OKAY GOOD  I I ASSUMED ."
./Data/Sentences/Ses05M_impro03_F005.wav,e1,"OH ."
./Data/Sentences/Ses05M_impro03_F006.wav,e0,"UH HUH ."
./Data/Sentences/Ses05M_impro03_F007.wav,e1,"OH . MY . GOD . THAT'S SO DRAMATIC ."
./Data/Sentences/Ses05M_impro03_F008.wav,e1,"SO . CUTE ."
./Data/Sentences/Ses05M_impro03_F009.wav,e1,"NO IT'S TOTALLY ORIGINAL THOUGH ."
./Data/Sentences/Ses05M_impro03_F010.wav,e1,"OH ."
./Data/Sentences/Ses05M_impro03_F011.wav,e1,"OH THEN YOU HAD A WHOLE WEEKEND OF  CAMPING ."
./Data/Sentences/Ses05M_impro03_F012.wav,e1,"OH RIGHT  SURE  {LG} ."
./Data/Sentences/Ses05M_impro03_F013.wav,e1,"SO WHERE ARE YOU GOING TO  HAVE YOUR . WEDDING ."
./Data/Sentences/Ses05M_impro03_F014.wav,e1,"YEAH OF . COURSE ."
./Data/Sentences/Ses05M_impro03_F015.wav,e1,"OKAY  OKAY ."
./Data/Sentences/Ses05M_impro03_F016.wav,e1,"WHERE IS SHE RIGHT NOW ."
./Data/Sentences/Ses05M_impro03_F017.wav,e1,"YEAH I'LL  HANG OUT WITH THE BOTH OF  YOU ."
./Data/Sentences/Ses05M_impro03_F018.wav,e1,"YES ."
./Data/Sentences/Ses05M_impro03_F019.wav,e1,"OH . I'M SO EXCITED FOR YOU ."
./Data/Sentences/Ses05M_impro03_F020.wav,e1,"OH ."
./Data/Sentences/Ses05M_impro03_F021.wav,e1,"OH MY GOSH  YOU TOLD YOUR PARENTS ALREADY AND EVERYTHING ."
./Data/Sentences/Ses05M_impro03_F022.wav,e1,"ARE THEY SO EXCITED ."
./Data/Sentences/Ses05M_impro03_F023.wav,e1,"ARE YOU GUYS GONNA HAVE KIDS ."
./Data/Sentences/Ses05M_impro03_F026.wav,e0,"ARE YOU . GOING TO START RIGHT AWAY ."
./Data/Sentences/Ses05M_impro03_F027.wav,e0,"YEAH . HAVE YOU EVER LIKE LIVED WITH SOMEONE ELSE BEFORE ."
./Data/Sentences/Ses05M_impro03_F030.wav,e0,"OOOH ."
./Data/Sentences/Ses05M_impro03_F031.wav,e1,"THAT'S INCREDIBLE YEAH CONGRATULATIONS ."
./Data/Sentences/Ses05M_impro03_M000.wav,e1,"GUESS WHAT ."
./Data/Sentences/Ses05M_impro03_M001.wav,e1,"I DID IT . I ASKED HER TO MARRY ME ."
./Data/Sentences/Ses05M_impro03_M002.wav,e1,"YES I DID IT ."
./Data/Sentences/Ses05M_impro03_M003.wav,e1,"OH MY GOD IT WAS JUST LAST WEEKEND ."
./Data/Sentences/Ses05M_impro03_M004.wav,e1,"SHE . WELL SHE SAID YES . FIRST OF ALL LET ME SAY THAT RIGHT OFF THE BAT . WELL  I WOULD LIKE TO ASSUME TOO BUT YOU NEVER KNOW THESE THINGS RIGHT ."
./Data/Sentences/Ses05M_impro03_M006.wav,e1,"I DID IT UP AT YOSEMITE . WE WENT CAMPING RIGHT LIKE WE USUALLY DO YOU KNOW WE GO CAMPING UP THERE ALL THE TIME  BUT UM . THE WATERFALLS HAD DIED DOWN A LITTLE BIT YOU KNOW . AND SO UH . WE . I . HAD HER CLIMB UP ."
./Data/Sentences/Ses05M_impro03_M007.wav,e1,"YOU KNOW WE DID SOME YOU KNOW . SOME ROCK CLIMBING UP THE  WATERFALLS AND . WENT UP TO THIS LITTLE POOL THAT WAS UP THERE  AND THEN  I . IT'S GREAT  UM YOU HAVE TO CLIMB THIS LITTLE ROCK ."
./Data/Sentences/Ses05M_impro03_M008.wav,e1,"AND YOU CAN CLIMB IT AND  IT'S COVERED IN ALGAE YOU KNOW . SO I WANTED HER TO CLIMB IT TO GO TAKE A PICTURE . LIKE . BACK IN THIS LITTLE  WATERFALL AREA AND SHE GOT BACK THERE AND SHE TOOK HER PICTURE AND THEN . I HAD HER COME BACK AND I WAS GOING TO DO THE SAME THING ."
./Data/Sentences/Ses05M_impro03_M009.wav,e1,"WELL INSTEAD I CLIMB UP ON THE ROCK . AND LIKE I  I DIDN'T DO IT WELL I DID IT ON PURPOSE I MADE IT LOOK LIKE I ACCIDENTALLY DID IT I SLIPPED DOWN INTO  THIS POOL OF WATER RIGHT . AND SHE FREAKS OUT BECAUSE I SLIDE ALL THE WAY DOWN THIS ROCK  AND UM ."
./Data/Sentences/Ses05M_impro03_M010.wav,e1,"AND I POP UP OUT OF THE WATER AND I HAD PLANNED IT ALREADY YOU KNOW . I POP UP OUT OF THE WATER AND I {BR} . AND I LIKE . GRAB HER HAND . YOU KNOW  AND THAT . IN MY HAND . I'VE GOT THE RING ."
./Data/Sentences/Ses05M_impro03_M011.wav,e1,"AND SHE'S LIKE . SHE FEELS IT  YOU KNOW AND SHE DOESN'T KNOW WHAT IT IS  AND SHE . YOU KNOW . HELPS ME GET OUT  AND I WON'T LET GO OF HER HAND AND SHE'S LIKE WHAT ARE YOU DOING . I . AND SAID  YOU SAVED MY LIFE . NOW WILL YOU MARRY ME ."
./Data/Sentences/Ses05M_impro03_M012.wav,e1,"WASN'T THAT GREAT  I DIDN'T WANT IT TO BE TOO HOKEY BUT  BUT SHE LIKED IT . SHE LIKED IT ."
./Data/Sentences/Ses05M_impro03_M013.wav,e1,"YEAH . AND SHE SAID YES AND SHE CRIED OF COURSE ."
./Data/Sentences/Ses05M_impro03_M014.wav,e1,"YES WE DID THAT IN THE BEGINNING EXACTLY SO WE HAD  SO WE JUST HAD YOU KNOW  GOOD TIMES THE REST OF THE WEEKEND YEAH ."
./Data/Sentences/Ses05M_impro03_M015.wav,e1,"IT WAS A LOT OF  FUN . IT . WAS A LOT OF FUN SHE'S GREAT AND  I'M SO HAPPY ."
./Data/Sentences/Ses05M_impro03_M016.wav,e1,"WE'RE GOING TO DO IT BACK . IN THE MIDWEST  WHERE HER FAMILY ALL IS THEY'RE ALL OUT THERE YOU KNOW SO . UM  AND SO JUST . GONNA HAVE A SMALL SMALL WEDDING  BUT  UM YOU KNOW OF COURSE YOU'RE GOING TO COME RIGHT ."
./Data/Sentences/Ses05M_impro03_M018.wav,e1,"UM AND SHE WANTS YOU TO BE IN IT TOO SHE LOVES YOU SO MUCH . SHE THINKS YOU'RE THE SWEETEST  OF COURSE YOU ARE . YOU'RE  YOU'RE MY BEST FRIEND SO ."
./Data/Sentences/Ses05M_impro03_M019.wav,e0,"OH SHE'S BACK AT WORK  YEAH ."
./Data/Sentences/Ses05M_impro03_M020.wav,e1,"OF COURSE WE'LL GO OUT TO DINNER LATER THIS WEEK ."
./Data/Sentences/Ses05M_impro03_M021.wav,e1,"IT WILL BE PERFECT ."
./Data/Sentences/Ses05M_impro03_M023.wav,e1,"SHE'S THE ONE ."
./Data/Sentences/Ses05M_impro03_M024.wav,e1,"OF COURSE . I TOLD THEM RIGHT AWAY WE CALLED THEM ALL RIGHT THEM ."
./Data/Sentences/Ses05M_impro03_M025.wav,e1,"OH YEAH . MY MOM'S  FREAKING OUT  OH YEAH SHE'S SO HAPPY THIS IS YOU KNOW IT'S HER DREAM COME TRUE SHE ALWAYS WANTED HER LITTLE BOY SHE WANTS KIDS . YOU KNOW ."
./Data/Sentences/Ses05M_impro03_M026.wav,e1,"SHE WANTS GRANDKIDS  SO WE'LL BE WORKING ON THAT RIGHT AWAY ."
./Data/Sentences/Ses05M_impro03_M027.wav,e1,"OF COURSE WE'RE GONNA HAVE KIDS LIKE THREE AT LEAST ."
./Data/Sentences/Ses05M_impro03_M028.wav,e1,"SHE WANTS LIKE EIGHT SHE WANTS LIKE EIGHT KIDS AND I'M LIKE NO NO NO NO NO I AM LIKE WHAT LET'S  DO . MAYBE THREE AND WE'LL . GO WITH THAT ."
./Data/Sentences/Ses05M_impro03_M029.wav,e1,"WELL WE'RE GOING TO TAKE A LITTLE BIT OF TIME YOU KNOW . WE NEED TO GET . ACCLIMATED AND YOU KNOW . START OUR LIVES MAKE MONEY  YOU KNOW BE COMFORTABLE ."
./Data/Sentences/Ses05M_impro03_M030.wav,e1,"OH YEAH YEAH YEAH YEAH  I MEAN ACTUALLY WE LIVED TOGETHER AWHILE BACK WHEN WE YEAH BACK IN . COLLEGE FOR A LITTLE WHILE . YEAH ."
./Data/Sentences/Ses05M_impro03_M031.wav,e1,"BUT THAT  SO WE ARE REALLY USED TO EACH OTHER WE TOOK THE TIME APART AND NOW WE'RE GOING TO GET BACK TOGETHER WE'RE GOING TO MOVE IN SOON ."
./Data/Sentences/Ses05M_impro03_M032.wav,e1,"IT'S GREAT I'M  A LUCKY MAN ."
./Data/Sentences/Ses05M_impro03_M033.wav,e1,"THANK YOU ."
./Data/Sentences/Ses05M_impro04_F001.wav,e0,"REALLY IT'S BEEN THAT LONG ."
./Data/Sentences/Ses05M_impro04_F002.wav,e0,"WOW ."
./Data/Sentences/Ses05M_impro04_F003.wav,e0,"WHAT HAVE YOU BEEN TRYING ."
./Data/Sentences/Ses05M_impro04_F004.wav,e0,"RIGHT ."
./Data/Sentences/Ses05M_impro04_F005.wav,e0,"WELL I MEAN RIGHT NOW I'M JUST DOING A LITTLE BIT OF EVERYTHING AND I DON'T I DON'T THINK THAT I'M . IN LIKE A  PROFESSION . LIKE CAREER  ORIENTED PLACE ."
./Data/Sentences/Ses05M_impro04_F006.wav,e0,"NO I'M JUST WORKING IN RESTAURANTS AND STUFF  BUT  I'M ALSO  TRYING TO AUDITION AND WHAT NOT  SO IT'S ."
./Data/Sentences/Ses05M_impro04_F007.wav,e0,"REALLY ."
./Data/Sentences/Ses05M_impro04_F008.wav,e0,"L A IS REALLY HARD  I MEAN . HAVE YOU TRIED LIKE JUST GOING INTO A BAR A COUPLE OF TIMES TO MAKE FRIENDS WITH PEOPLE WHO WORK THERE AND ."
./Data/Sentences/Ses05M_impro04_F009.wav,e0,"I WAS JUST GOING TO SAY THAT'S YOUR ISSUE MAYBE YOU ARE GOING IN TOO MUCH NO I MEAN JUST ."
./Data/Sentences/Ses05M_impro04_F010.wav,e0,"ARE YOU GOING INTO THE BARS EVERY . NIGHT ."
./Data/Sentences/Ses05M_impro04_F011.wav,e0,"WELL I DON'T REALLY KNOW I DON'T  I DON'T KNOW YOU IN LIKE A JOB SITUATION . SO ."
./Data/Sentences/Ses05M_impro04_F012.wav,e0,"WOW I DON'T I MEAN DO YOU DO YOU HAVE AN ATTITUDE PROBLEM WHEN YOU'RE ON THE JOB ."
./Data/Sentences/Ses05M_impro04_F013.wav,e0,"MAYBE {NS} ."
./Data/Sentences/Ses05M_impro04_F014.wav,e0,"RIGHT . MAYBE YOU HAVE LIKE . YOU KNOW A LITTLE BIT OF  AN ABRASIVE VIBE OR SOMETHING ."
./Data/Sentences/Ses05M_impro04_F015.wav,e0,"I DON'T KNOW I'M I'M JUST TRYING ."
./Data/Sentences/Ses05M_impro04_F016.wav,e0,"ARE YOU GETTING DEFENSIVE ."
./Data/Sentences/Ses05M_impro04_F017.wav,e0,"YEAH THAT MIGHT BE SOMETHING YOU WANT TO LOOK AT I MEAN ."
./Data/Sentences/Ses05M_impro04_F018.wav,e0,"OKAY ."
./Data/Sentences/Ses05M_impro04_F019.wav,e0,"I UNDERSTAND ."
./Data/Sentences/Ses05M_impro04_F020.wav,e0,"YEAH IT'S STRESSFUL I RECOGNIZE  THAT ."
./Data/Sentences/Ses05M_impro04_F021.wav,e0,"AH ."
./Data/Sentences/Ses05M_impro04_F022.wav,e0,"NOT  NOT SELLING POT . RIGHT ."
./Data/Sentences/Ses05M_impro04_F023.wav,e0,"OKAY SO ."
./Data/Sentences/Ses05M_impro04_F024.wav,e0,"FAIR ENOUGH ."
./Data/Sentences/Ses05M_impro04_F026.wav,e0,"SORRY  SO . LET'S SEE WHAT ELSE . WHAT'S AVAILABLE  WHAT UM . HMM ."
./Data/Sentences/Ses05M_impro04_F027.wav,e0,"WELL NOT OFF THE TOP OF HEAD IT WILL JUST TAKE  YOU KNOW TAKE A MINUTE BUT DO YOU HAVE ANY LIKE SPECIAL SKILLS ."
./Data/Sentences/Ses05M_impro04_F028.wav,e0,"WELL  MAYBE WE CAN FIND YOU SOMETHING WITH JUGGLING ."
./Data/Sentences/Ses05M_impro04_F029.wav,e0,"HAVE YOU CHECKED OUT CRAIG'S LIST AND STUFF ."
./Data/Sentences/Ses05M_impro04_F030.wav,e0,"WHAT IF YOU DO KIDS PARTIES OH COME  ON ."
./Data/Sentences/Ses05M_impro04_F031.wav,e0,"OKAY . ALL RIGHT ."
./Data/Sentences/Ses05M_impro04_F032.wav,e0,"OKAY . WELL  FINE WE WON'T I WON'T ARGUE WITH . YOU ABOUT THAT ."
./Data/Sentences/Ses05M_impro04_F034.wav,e0,"THAT'S ROUGH I'M REALLY SORRY RYAN ."
./Data/Sentences/Ses05M_impro04_F035.wav,e0,"WELL UM . IS THAT  KINDA LIKE THE SIDE OF YOU THAT YOU LET PEOPLE SEE WHEN YOU GO INTO THESE JOB INTERVIEWS ."
./Data/Sentences/Ses05M_impro04_F036.wav,e0,"OKAY . WELL THAT'S GOOD  YEAH I MEAN YOU'RE YOU'RE . WHEN YOU'RE HAPPY YOU'RE A  PRETTY PERSONABLE GUY AND . I DON'T  I DON'T ."
./Data/Sentences/Ses05M_impro04_F037.wav,e0,"I CAN'T SEE WHERE THE ISSUE WOULD BE . SO ."
